Date,Location,Rainfall_mm,WaterLevel_m,SoilMoisture_pct,Elevation_m,FloodOccurrence,synthetic
2017-08-14 00:00:00,Marikina,8.3,1.0,13.0,15.0,0,False
2017-08-14 00:00:00,Manila,8.6,2.2,14.5,5.0,0,False
2017-08-14 00:00:00,Pasig,14.4,0.7,17.2,5.0,0,False
2017-08-15 00:00:00,Quezon City,16.3,0.5,16.6,43.0,0,False
2017-08-15 00:00:00,Marikina,19.6,1.7,19.5,15.0,0,False
2017-08-15 00:00:00,Manila,8.0,0.5,16.1,5.0,0,False
2017-08-15 00:00:00,Pasig,7.9,0.6,12.3,5.0,0,False
2017-08-16 00:00:00,Quezon City,3.8,0.5,11.0,43.0,0,False
2017-08-16 00:00:00,Marikina,2.0,0.5,16.8,15.0,0,False
2017-08-16 00:00:00,Manila,13.4,1.9,12.2,5.0,0,False
2017-08-16 00:00:00,Pasig,22.1,2.6,24.7,5.0,0,False
2017-08-17 00:00:00,Quezon City,18.3,3.4,29.4,43.0,0,False
2017-08-17 00:00:00,Marikina,6.3,2.1,7.4,15.0,0,False
2017-08-17 00:00:00,Manila,5.3,0.8,11.9,5.0,0,False
2017-08-17 00:00:00,Pasig,20.7,1.4,18.3,5.0,0,False
2017-08-18 00:00:00,Quezon City,8.8,0.5,17.9,43.0,0,False
2017-08-18 00:00:00,Marikina,2.9,0.5,17.9,15.0,0,False
2017-08-18 00:00:00,Manila,3.5,0.5,12.3,5.0,0,False
2017-08-18 00:00:00,Pasig,6.3,0.5,18.3,5.0,0,False
2017-08-19 00:00:00,Quezon City,21.7,2.6,24.6,43.0,0,False
2017-08-19 00:00:00,Marikina,22.7,2.5,23.5,15.0,0,False
2017-08-19 00:00:00,Manila,18.9,1.6,24.8,5.0,0,False
2017-08-19 00:00:00,Pasig,8.4,1.7,18.8,5.0,0,False
2017-08-20 00:00:00,Quezon City,12.2,2.6,15.7,43.0,0,False
2017-08-20 00:00:00,Marikina,0.7,0.5,5.0,15.0,0,False
2017-08-20 00:00:00,Manila,13.4,0.5,19.6,5.0,0,False
2017-08-20 00:00:00,Pasig,12.6,2.4,21.3,5.0,0,False
2017-08-21 00:00:00,Quezon City,9.7,0.5,7.2,43.0,0,False
2017-08-21 00:00:00,Marikina,7.1,0.5,18.8,15.0,0,False
2017-08-21 00:00:00,Manila,8.3,0.5,12.0,5.0,0,False
2017-08-21 00:00:00,Pasig,6.8,1.1,11.0,5.0,0,False
2017-08-22 00:00:00,Quezon City,3.5,0.9,16.7,43.0,0,False
2017-08-22 00:00:00,Marikina,6.6,1.5,11.0,15.0,0,False
2017-08-22 00:00:00,Manila,20.7,2.0,17.6,5.0,0,False
2017-08-22 00:00:00,Pasig,13.5,1.1,22.1,5.0,0,False
2017-08-23 00:00:00,Quezon City,13.8,1.7,18.3,43.0,0,False
2017-08-23 00:00:00,Marikina,3.1,0.5,11.8,15.0,0,False
2017-08-23 00:00:00,Manila,23.1,1.8,27.8,5.0,0,False
2017-08-23 00:00:00,Pasig,3.3,1.1,9.4,5.0,0,False
2017-08-24 00:00:00,Quezon City,6.9,0.6,12.6,43.0,0,False
2017-08-24 00:00:00,Marikina,1.5,0.5,12.7,15.0,0,False
2017-08-24 00:00:00,Manila,7.1,1.1,16.6,5.0,0,False
2017-08-24 00:00:00,Pasig,3.4,0.5,5.0,5.0,0,False
2017-08-25 00:00:00,Quezon City,34.2,2.9,35.4,43.0,1,False
2017-08-25 00:00:00,Marikina,5.6,0.5,11.4,15.0,0,False
2017-08-25 00:00:00,Manila,8.0,0.5,19.3,5.0,0,False
2017-08-25 00:00:00,Pasig,10.0,1.8,19.4,5.0,0,False
2017-08-26 00:00:00,Quezon City,5.8,1.1,19.0,43.0,0,False
2017-08-26 00:00:00,Marikina,5.0,1.0,18.5,15.0,0,False
2017-08-26 00:00:00,Manila,15.6,1.1,13.3,5.0,0,False
2017-08-26 00:00:00,Pasig,10.3,0.5,14.2,5.0,0,False
2017-08-27 00:00:00,Quezon City,3.3,0.5,5.0,43.0,0,False
2017-08-27 00:00:00,Marikina,5.5,0.5,9.6,15.0,0,False
2017-08-27 00:00:00,Manila,8.0,0.5,19.9,5.0,0,False
2017-08-27 00:00:00,Pasig,12.3,1.1,7.8,5.0,0,False
2017-08-28 00:00:00,Quezon City,10.0,0.9,18.9,43.0,0,False
2017-08-28 00:00:00,Marikina,8.2,0.5,8.6,15.0,0,False
2017-08-28 00:00:00,Manila,5.9,0.5,19.6,5.0,0,False
2017-08-28 00:00:00,Pasig,4.1,0.5,20.4,5.0,0,False
2017-08-29 00:00:00,Quezon City,7.3,0.5,9.5,43.0,0,False
2017-08-29 00:00:00,Marikina,42.0,2.9,29.7,15.0,1,False
2017-08-29 00:00:00,Manila,6.1,1.3,8.4,5.0,0,False
2017-08-29 00:00:00,Pasig,6.8,1.5,5.0,5.0,0,False
2017-08-30 00:00:00,Quezon City,21.8,3.2,15.9,43.0,0,False
2017-08-30 00:00:00,Marikina,4.8,0.6,5.0,15.0,0,False
2017-08-30 00:00:00,Manila,3.4,1.0,7.5,5.0,0,False
2017-08-30 00:00:00,Pasig,9.7,2.9,5.0,5.0,0,False
2017-08-31 00:00:00,Quezon City,8.9,1.3,6.6,43.0,0,False
2017-08-31 00:00:00,Marikina,28.4,2.6,19.2,15.0,0,False
2017-08-31 00:00:00,Manila,5.9,0.5,13.6,5.0,0,False
2017-08-31 00:00:00,Pasig,11.4,2.9,19.9,5.0,0,False
2017-09-01 00:00:00,Quezon City,12.0,1.6,20.2,43.0,0,False
2017-09-01 00:00:00,Marikina,9.8,2.1,20.1,15.0,0,False
2017-09-01 00:00:00,Manila,11.9,1.1,21.3,5.0,0,False
2017-09-01 00:00:00,Pasig,7.5,0.5,6.1,5.0,0,False
2017-09-02 00:00:00,Quezon City,6.1,0.5,10.8,43.0,0,False
2017-09-02 00:00:00,Marikina,9.0,1.6,6.4,15.0,0,False
2017-09-02 00:00:00,Manila,4.3,1.0,13.3,5.0,0,False
2017-09-02 00:00:00,Pasig,21.2,1.1,19.1,5.0,0,False
2017-09-03 00:00:00,Quezon City,2.5,0.5,18.2,43.0,0,False
2017-09-03 00:00:00,Marikina,8.5,1.0,14.4,15.0,0,False
2017-09-03 00:00:00,Manila,3.9,0.5,12.1,5.0,0,False
2017-09-03 00:00:00,Pasig,10.7,0.5,19.1,5.0,0,False
2017-09-04 00:00:00,Quezon City,16.3,1.3,21.2,43.0,0,False
2017-09-04 00:00:00,Marikina,10.6,1.1,17.7,15.0,0,False
2017-09-04 00:00:00,Manila,3.3,1.1,15.0,5.0,0,False
2017-09-04 00:00:00,Pasig,6.0,0.6,14.5,5.0,0,False
2017-09-05 00:00:00,Quezon City,7.3,0.9,13.5,43.0,0,False
2017-09-05 00:00:00,Marikina,17.8,3.7,11.4,15.0,0,False
2017-09-05 00:00:00,Manila,3.3,0.5,5.0,5.0,0,False
2017-09-05 00:00:00,Pasig,5.1,1.0,14.2,5.0,0,False
2017-09-06 00:00:00,Quezon City,1.3,0.5,8.7,43.0,0,False
2017-09-06 00:00:00,Marikina,8.3,0.5,8.8,15.0,0,False
2017-09-06 00:00:00,Manila,7.2,1.1,10.0,5.0,0,False
2017-09-06 00:00:00,Pasig,4.2,1.2,20.8,5.0,0,False
2017-09-07 00:00:00,Quezon City,13.8,1.3,15.8,43.0,0,False
2017-09-07 00:00:00,Marikina,9.5,1.3,18.3,15.0,0,False
2017-09-07 00:00:00,Manila,10.9,0.7,19.0,5.0,0,False
2017-09-07 00:00:00,Pasig,1.7,0.5,9.8,5.0,0,False
2017-09-08 00:00:00,Quezon City,9.1,0.5,8.6,43.0,0,False
2017-09-08 00:00:00,Marikina,6.1,0.5,19.8,15.0,0,False
2017-09-08 00:00:00,Manila,8.1,0.5,16.8,5.0,0,False
2017-09-08 00:00:00,Pasig,2.7,1.2,6.9,5.0,0,False
2017-09-09 00:00:00,Quezon City,12.1,1.3,17.5,43.0,0,False
2017-09-09 00:00:00,Marikina,15.3,1.1,17.8,15.0,0,False
2017-09-09 00:00:00,Manila,15.1,3.5,7.7,5.0,0,False
2017-09-09 00:00:00,Pasig,15.2,0.5,13.4,5.0,0,False
2017-09-10 00:00:00,Quezon City,1.8,0.5,11.5,43.0,0,False
2017-09-10 00:00:00,Marikina,14.9,0.8,16.9,15.0,0,False
2017-09-10 00:00:00,Manila,5.8,0.7,8.0,5.0,0,False
2017-09-10 00:00:00,Pasig,21.4,2.7,12.0,5.0,0,False
2017-09-11 00:00:00,Quezon City,5.0,1.2,10.6,43.0,0,False
2017-09-11 00:00:00,Marikina,7.3,0.6,15.7,15.0,0,False
2017-09-11 00:00:00,Manila,7.1,0.8,17.5,5.0,0,False
2017-09-11 00:00:00,Pasig,17.1,2.5,17.5,5.0,0,False
2017-09-12 00:00:00,Quezon City,6.4,0.5,15.9,43.0,0,False
2017-09-12 00:00:00,Marikina,21.4,2.1,11.4,15.0,0,False
2017-09-12 00:00:00,Manila,11.3,2.7,17.7,5.0,0,False
2017-09-12 00:00:00,Pasig,1.2,1.3,8.1,5.0,0,False
2017-09-13 00:00:00,Quezon City,4.4,1.5,12.8,43.0,0,False
2017-09-13 00:00:00,Marikina,12.7,1.8,14.2,15.0,0,False
2017-09-13 00:00:00,Manila,2.6,1.5,10.5,5.0,0,False
2017-09-13 00:00:00,Pasig,5.6,0.5,14.1,5.0,0,False
2017-09-14 00:00:00,Quezon City,4.3,1.2,18.4,43.0,0,False
2017-09-14 00:00:00,Marikina,8.8,0.5,22.7,15.0,0,False
2017-09-14 00:00:00,Manila,7.3,1.7,22.9,5.0,0,False
2017-09-14 00:00:00,Pasig,7.6,0.5,17.4,5.0,0,False
2017-09-15 00:00:00,Quezon City,1.0,0.5,15.4,43.0,0,False
2017-09-15 00:00:00,Marikina,9.7,1.4,8.1,15.0,0,False
2017-09-15 00:00:00,Manila,21.9,1.8,19.9,5.0,0,False
2017-09-15 00:00:00,Pasig,16.9,0.5,28.4,5.0,0,False
2017-09-16 00:00:00,Quezon City,11.0,1.5,9.6,43.0,0,False
2017-09-16 00:00:00,Marikina,9.5,0.5,14.0,15.0,0,False
2017-09-16 00:00:00,Manila,25.1,2.0,26.7,5.0,0,False
2017-09-16 00:00:00,Pasig,4.2,0.5,17.2,5.0,0,False
2017-09-17 00:00:00,Quezon City,8.2,0.5,18.0,43.0,0,False
2017-09-17 00:00:00,Marikina,21.1,1.4,19.9,15.0,0,False
2017-09-17 00:00:00,Manila,19.1,2.0,21.4,5.0,0,False
2017-09-17 00:00:00,Pasig,12.5,3.5,15.1,5.0,0,False
2017-09-18 00:00:00,Quezon City,4.4,0.5,9.3,43.0,0,False
2017-09-18 00:00:00,Marikina,6.4,0.5,9.2,15.0,0,False
2017-09-18 00:00:00,Manila,9.9,1.1,17.3,5.0,0,False
2017-09-18 00:00:00,Pasig,3.4,0.5,14.3,5.0,0,False
2017-09-19 00:00:00,Quezon City,8.7,0.5,12.5,43.0,0,False
2017-09-19 00:00:00,Marikina,5.6,1.5,5.0,15.0,0,False
2017-09-19 00:00:00,Manila,24.6,2.1,16.9,5.0,0,False
2017-09-19 00:00:00,Pasig,21.8,1.5,13.9,5.0,0,False
2017-09-20 00:00:00,Quezon City,2.8,0.9,13.4,43.0,0,False
2017-09-20 00:00:00,Marikina,0.9,0.5,14.4,15.0,0,False
2017-09-20 00:00:00,Manila,8.7,0.8,9.5,5.0,0,False
2017-09-20 00:00:00,Pasig,12.6,0.5,14.7,5.0,0,False
2017-09-21 00:00:00,Quezon City,7.4,2.3,18.0,43.0,0,False
2017-09-21 00:00:00,Marikina,11.5,1.8,16.4,15.0,0,False
2017-09-21 00:00:00,Manila,5.5,0.5,5.0,5.0,0,False
2017-09-21 00:00:00,Pasig,4.1,0.5,17.2,5.0,0,False
2017-09-22 00:00:00,Quezon City,10.9,0.5,12.9,43.0,0,False
2017-09-22 00:00:00,Marikina,16.6,4.1,19.2,15.0,0,False
2017-09-22 00:00:00,Manila,3.9,0.5,22.2,5.0,0,False
2017-09-22 00:00:00,Pasig,10.4,0.5,14.9,5.0,0,False
2017-09-23 00:00:00,Quezon City,7.9,0.9,21.4,43.0,0,False
2017-09-23 00:00:00,Marikina,4.1,0.5,13.4,15.0,0,False
2017-09-23 00:00:00,Manila,7.0,0.5,12.0,5.0,0,False
2017-09-23 00:00:00,Pasig,13.8,2.1,22.5,5.0,0,False
2017-09-24 00:00:00,Quezon City,9.6,0.5,22.4,43.0,0,False
2017-09-24 00:00:00,Marikina,15.2,1.7,24.1,15.0,0,False
2017-09-24 00:00:00,Manila,8.0,1.0,15.4,5.0,0,False
2017-09-24 00:00:00,Pasig,6.7,0.5,12.8,5.0,0,False
2017-09-25 00:00:00,Quezon City,3.7,0.5,13.2,43.0,0,False
2017-09-25 00:00:00,Marikina,18.9,3.4,22.6,15.0,0,False
2017-09-25 00:00:00,Manila,3.3,0.5,19.6,5.0,0,False
2017-09-25 00:00:00,Pasig,4.8,1.5,8.5,5.0,0,False
2017-09-26 00:00:00,Quezon City,1.9,0.5,13.4,43.0,0,False
2017-09-26 00:00:00,Marikina,37.7,4.3,27.7,15.0,1,False
2017-09-26 00:00:00,Manila,7.4,0.5,19.7,5.0,0,False
2017-09-26 00:00:00,Pasig,6.8,1.5,15.6,5.0,0,False
2017-09-27 00:00:00,Quezon City,22.1,1.1,14.3,43.0,0,False
2017-09-27 00:00:00,Marikina,3.2,0.5,15.0,15.0,0,False
2017-09-27 00:00:00,Manila,11.6,0.5,17.1,5.0,0,False
2017-09-27 00:00:00,Pasig,12.8,1.7,13.3,5.0,0,False
2017-09-28 00:00:00,Quezon City,4.4,1.9,10.7,43.0,0,False
2017-09-28 00:00:00,Marikina,8.3,2.0,7.8,15.0,0,False
2017-09-28 00:00:00,Manila,19.5,1.5,13.5,5.0,0,False
2017-09-28 00:00:00,Pasig,10.9,1.5,20.1,5.0,0,False
2017-09-29 00:00:00,Quezon City,4.1,1.0,6.2,43.0,0,False
2017-09-29 00:00:00,Marikina,5.3,0.5,12.1,15.0,0,False
2017-09-29 00:00:00,Manila,4.7,0.6,18.1,5.0,0,False
2017-09-29 00:00:00,Pasig,5.3,1.6,10.4,5.0,0,False
2017-09-30 00:00:00,Quezon City,14.4,0.5,14.7,43.0,0,False
2017-09-30 00:00:00,Marikina,2.4,0.6,12.2,15.0,0,False
2017-09-30 00:00:00,Manila,9.3,0.6,13.1,5.0,0,False
2017-09-30 00:00:00,Pasig,13.1,1.6,5.0,5.0,0,False
2017-10-01 00:00:00,Quezon City,2.1,0.8,10.0,43.0,0,False
2017-10-01 00:00:00,Marikina,8.0,1.0,16.0,15.0,0,False
2017-10-01 00:00:00,Manila,15.0,2.7,19.3,5.0,0,False
2017-10-01 00:00:00,Pasig,1.5,0.5,5.0,5.0,0,False
2017-10-02 00:00:00,Quezon City,9.6,0.7,23.2,43.0,0,False
2017-10-02 00:00:00,Marikina,10.9,0.5,16.4,15.0,0,False
2017-10-02 00:00:00,Manila,5.1,0.5,18.8,5.0,0,False
2017-10-02 00:00:00,Pasig,7.0,1.2,18.2,5.0,0,False
2017-10-03 00:00:00,Quezon City,33.8,1.8,21.8,43.0,1,False
2017-10-03 00:00:00,Marikina,11.2,0.9,5.2,15.0,0,False
2017-10-03 00:00:00,Manila,5.2,1.3,9.1,5.0,0,False
2017-10-03 00:00:00,Pasig,9.8,1.0,15.5,5.0,0,False
2017-10-04 00:00:00,Quezon City,3.1,0.5,17.1,43.0,0,False
2017-10-04 00:00:00,Marikina,15.7,0.5,17.0,15.0,0,False
2017-10-04 00:00:00,Manila,1.5,0.5,7.7,5.0,0,False
2017-10-04 00:00:00,Pasig,16.4,1.3,15.9,5.0,0,False
2017-10-05 00:00:00,Quezon City,31.6,2.0,31.1,43.0,1,False
2017-10-05 00:00:00,Marikina,16.7,3.0,12.8,15.0,0,False
2017-10-05 00:00:00,Manila,5.3,0.5,6.4,5.0,0,False
2017-10-05 00:00:00,Pasig,12.0,1.9,11.9,5.0,0,False
2017-10-06 00:00:00,Quezon City,4.9,1.1,11.7,43.0,0,False
2017-10-06 00:00:00,Marikina,12.6,0.9,12.0,15.0,0,False
2017-10-06 00:00:00,Manila,12.5,1.6,26.5,5.0,0,False
2017-10-06 00:00:00,Pasig,11.5,0.5,18.4,5.0,0,False
2017-10-07 00:00:00,Quezon City,9.1,0.5,14.4,43.0,0,False
2017-10-07 00:00:00,Marikina,14.8,0.5,17.7,15.0,0,False
2017-10-07 00:00:00,Manila,6.4,0.6,20.2,5.0,0,False
2017-10-07 00:00:00,Pasig,10.1,2.7,9.5,5.0,0,False
2017-10-08 00:00:00,Quezon City,8.6,0.5,13.1,43.0,0,False
2017-10-08 00:00:00,Marikina,5.4,0.5,12.0,15.0,0,False
2017-10-08 00:00:00,Manila,10.1,0.5,9.5,5.0,0,False
2017-10-08 00:00:00,Pasig,15.3,0.8,17.0,5.0,0,False
2017-10-09 00:00:00,Quezon City,5.8,1.7,11.5,43.0,0,False
2017-10-09 00:00:00,Marikina,20.8,2.0,14.8,15.0,0,False
2017-10-09 00:00:00,Manila,16.3,3.6,11.9,5.0,0,False
2017-10-09 00:00:00,Pasig,10.7,2.0,16.4,5.0,0,False
2017-10-10 00:00:00,Quezon City,4.5,0.5,16.2,43.0,0,False
2017-10-10 00:00:00,Marikina,14.8,1.6,16.5,15.0,0,False
2017-10-10 00:00:00,Manila,3.3,0.5,12.8,5.0,0,False
2017-10-10 00:00:00,Pasig,8.6,1.9,5.7,5.0,0,False
2017-10-11 00:00:00,Quezon City,8.6,1.0,11.7,43.0,0,False
2017-10-11 00:00:00,Marikina,10.2,0.5,11.6,15.0,0,False
2017-10-11 00:00:00,Manila,13.3,2.0,13.0,5.0,0,False
2017-10-11 00:00:00,Pasig,10.9,0.5,9.1,5.0,0,False
2017-10-12 00:00:00,Quezon City,5.2,0.5,21.6,43.0,0,False
2017-10-12 00:00:00,Marikina,11.5,0.5,5.0,15.0,0,False
2017-10-12 00:00:00,Manila,7.1,0.5,20.1,5.0,0,False
2017-10-12 00:00:00,Pasig,12.3,0.5,11.7,5.0,0,False
2017-10-13 00:00:00,Quezon City,10.1,2.4,18.5,43.0,0,False
2017-10-13 00:00:00,Marikina,14.3,0.6,11.8,15.0,0,False
2017-10-13 00:00:00,Manila,13.6,1.3,15.6,5.0,0,False
2017-10-13 00:00:00,Pasig,25.1,1.8,22.9,5.0,0,False
2017-10-14 00:00:00,Quezon City,3.7,0.5,15.4,43.0,0,False
2017-10-14 00:00:00,Marikina,19.5,1.0,28.1,15.0,0,False
2017-10-14 00:00:00,Manila,3.4,1.0,5.0,5.0,0,False
2017-10-14 00:00:00,Pasig,3.5,0.5,5.8,5.0,0,False
2017-10-15 00:00:00,Quezon City,6.2,1.4,5.0,43.0,0,False
2017-10-15 00:00:00,Marikina,3.9,0.6,19.1,15.0,0,False
2017-10-15 00:00:00,Manila,13.4,0.6,9.2,5.0,0,False
2017-10-15 00:00:00,Pasig,28.9,3.5,26.9,5.0,0,False
2017-10-16 00:00:00,Quezon City,4.7,0.6,10.8,43.0,0,False
2017-10-16 00:00:00,Marikina,4.0,0.5,18.0,15.0,0,False
2017-10-16 00:00:00,Manila,16.6,2.5,14.4,5.0,0,False
2017-10-16 00:00:00,Pasig,3.7,0.5,5.3,5.0,0,False
2017-10-17 00:00:00,Quezon City,14.9,2.0,17.7,43.0,0,False
2017-10-17 00:00:00,Marikina,3.6,1.0,19.5,15.0,0,False
2017-10-17 00:00:00,Manila,20.6,1.0,20.6,5.0,0,False
2017-10-17 00:00:00,Pasig,10.8,1.0,6.9,5.0,0,False
2017-10-18 00:00:00,Quezon City,14.9,1.3,22.2,43.0,0,False
2017-10-18 00:00:00,Marikina,9.5,0.5,5.0,15.0,0,False
2017-10-18 00:00:00,Manila,6.5,0.5,11.7,5.0,0,False
2017-10-18 00:00:00,Pasig,9.3,0.7,15.3,5.0,0,False
2017-10-19 00:00:00,Quezon City,6.8,1.0,14.0,43.0,0,False
2017-10-19 00:00:00,Marikina,12.5,1.7,18.5,15.0,0,False
2017-10-19 00:00:00,Manila,1.3,1.2,13.8,5.0,0,False
2017-10-19 00:00:00,Pasig,2.0,0.5,9.9,5.0,0,False
2017-10-20 00:00:00,Quezon City,11.8,2.0,8.7,43.0,0,False
2017-10-20 00:00:00,Marikina,18.6,1.8,12.5,15.0,0,False
2017-10-20 00:00:00,Manila,6.7,0.5,15.5,5.0,0,False
2017-10-20 00:00:00,Pasig,12.4,1.7,21.1,5.0,0,False
2017-10-21 00:00:00,Quezon City,15.8,0.7,16.3,43.0,0,False
2017-10-21 00:00:00,Marikina,5.8,0.5,22.1,15.0,0,False
2017-10-21 00:00:00,Manila,10.2,0.8,22.9,5.0,0,False
2017-10-21 00:00:00,Pasig,11.0,2.6,19.4,5.0,0,False
2017-10-22 00:00:00,Quezon City,5.8,0.5,7.2,43.0,0,False
2017-10-22 00:00:00,Marikina,6.5,2.2,12.7,15.0,0,False
2017-10-22 00:00:00,Manila,13.5,1.6,18.3,5.0,0,False
2017-10-22 00:00:00,Pasig,1.6,0.5,5.0,5.0,0,False
2017-10-23 00:00:00,Quezon City,3.9,0.5,9.2,43.0,0,False
2017-10-23 00:00:00,Marikina,12.3,2.5,15.8,15.0,0,False
2017-10-23 00:00:00,Manila,4.6,0.6,21.6,5.0,0,False
2017-10-23 00:00:00,Pasig,6.4,1.1,15.4,5.0,0,False
2017-10-24 00:00:00,Quezon City,4.4,0.5,6.6,43.0,0,False
2017-10-24 00:00:00,Marikina,13.9,1.3,15.6,15.0,0,False
2017-10-24 00:00:00,Manila,11.8,0.5,5.0,5.0,0,False
2017-10-24 00:00:00,Pasig,9.4,0.7,10.4,5.0,0,False
2017-10-25 00:00:00,Quezon City,3.2,0.5,9.2,43.0,0,False
2017-10-25 00:00:00,Marikina,4.6,1.2,11.4,15.0,0,False
2017-10-25 00:00:00,Manila,5.0,0.5,8.4,5.0,0,False
2017-10-25 00:00:00,Pasig,33.1,2.9,17.9,5.0,1,False
2017-10-26 00:00:00,Quezon City,8.6,1.8,10.0,43.0,0,False
2017-10-26 00:00:00,Marikina,6.9,0.5,8.0,15.0,0,False
2017-10-26 00:00:00,Manila,12.0,0.5,22.1,5.0,0,False
2017-10-26 00:00:00,Pasig,3.0,0.8,5.0,5.0,0,False
2017-10-27 00:00:00,Quezon City,22.5,2.6,21.8,43.0,0,False
2017-10-27 00:00:00,Marikina,2.6,0.6,14.5,15.0,0,False
2017-10-27 00:00:00,Manila,4.8,2.5,11.4,5.0,0,False
2017-10-27 00:00:00,Pasig,3.2,0.5,5.0,5.0,0,False
2017-10-28 00:00:00,Quezon City,14.1,0.5,20.1,43.0,0,False
2017-10-28 00:00:00,Marikina,8.1,0.5,7.7,15.0,0,False
2017-10-28 00:00:00,Manila,9.9,0.9,25.5,5.0,0,False
2017-10-28 00:00:00,Pasig,9.7,1.0,20.2,5.0,0,False
2017-10-29 00:00:00,Quezon City,6.4,2.1,16.0,43.0,0,False
2017-10-29 00:00:00,Marikina,27.3,2.9,25.1,15.0,0,False
2017-10-29 00:00:00,Manila,11.9,0.5,16.2,5.0,0,False
2017-10-29 00:00:00,Pasig,8.3,0.5,14.2,5.0,0,False
2017-10-30 00:00:00,Quezon City,6.5,0.5,15.3,43.0,0,False
2017-10-30 00:00:00,Marikina,13.5,0.5,21.2,15.0,0,False
2017-10-30 00:00:00,Manila,18.6,2.0,21.9,5.0,0,False
2017-10-30 00:00:00,Pasig,20.2,2.9,26.5,5.0,0,False
2017-10-31 00:00:00,Quezon City,4.7,0.5,12.8,43.0,0,False
2017-10-31 00:00:00,Marikina,3.5,0.5,7.3,15.0,0,False
2017-10-31 00:00:00,Manila,1.9,0.5,11.7,5.0,0,False
2017-10-31 00:00:00,Pasig,4.0,1.2,5.0,5.0,0,False
2017-11-01 00:00:00,Quezon City,4.8,1.0,10.0,43.0,0,False
2017-11-01 00:00:00,Marikina,23.8,2.4,19.3,15.0,0,False
2017-11-01 00:00:00,Manila,1.7,1.2,8.1,5.0,0,False
2017-11-01 00:00:00,Pasig,12.2,0.5,12.3,5.0,0,False
2017-11-02 00:00:00,Quezon City,8.5,0.6,17.7,43.0,0,False
2017-11-02 00:00:00,Marikina,5.8,0.5,12.7,15.0,0,False
2017-11-02 00:00:00,Manila,8.6,0.7,17.3,5.0,0,False
2017-11-02 00:00:00,Pasig,14.3,1.7,19.2,5.0,0,False
2017-11-03 00:00:00,Quezon City,2.5,0.8,7.4,43.0,0,False
2017-11-03 00:00:00,Marikina,9.1,0.5,16.5,15.0,0,False
2017-11-03 00:00:00,Manila,17.6,2.0,24.0,5.0,0,False
2017-11-03 00:00:00,Pasig,9.1,0.5,16.1,5.0,0,False
2017-11-04 00:00:00,Quezon City,5.4,0.5,7.7,43.0,0,False
2017-11-04 00:00:00,Marikina,3.8,0.8,11.0,15.0,0,False
2017-11-04 00:00:00,Manila,28.9,3.3,29.9,5.0,0,False
2017-11-04 00:00:00,Pasig,3.5,0.5,21.2,5.0,0,False
2017-11-05 00:00:00,Quezon City,10.0,1.8,8.6,43.0,0,False
2017-11-05 00:00:00,Marikina,8.6,0.5,14.8,15.0,0,False
2017-11-05 00:00:00,Manila,5.2,0.5,16.7,5.0,0,False
2017-11-05 00:00:00,Pasig,4.9,0.5,18.6,5.0,0,False
2017-11-06 00:00:00,Quezon City,18.0,0.9,29.3,43.0,0,False
2017-11-06 00:00:00,Marikina,24.6,1.1,23.2,15.0,0,False
2017-11-06 00:00:00,Manila,9.3,1.9,17.1,5.0,0,False
2017-11-06 00:00:00,Pasig,11.6,0.6,11.9,5.0,0,False
2017-11-07 00:00:00,Quezon City,27.5,1.5,23.0,43.0,0,False
2017-11-07 00:00:00,Marikina,6.0,0.5,10.7,15.0,0,False
2017-11-07 00:00:00,Manila,4.8,1.2,7.6,5.0,0,False
2017-11-07 00:00:00,Pasig,16.1,1.4,22.0,5.0,0,False
2017-11-08 00:00:00,Quezon City,9.3,2.9,7.0,43.0,0,False
2017-11-08 00:00:00,Marikina,1.8,0.5,13.4,15.0,0,False
2017-11-08 00:00:00,Manila,6.2,0.5,13.7,5.0,0,False
2017-11-08 00:00:00,Pasig,9.2,0.5,15.8,5.0,0,False
2017-11-09 00:00:00,Quezon City,3.6,0.8,15.0,43.0,0,False
2017-11-09 00:00:00,Marikina,2.8,0.5,7.5,15.0,0,False
2017-11-09 00:00:00,Manila,10.7,2.6,12.5,5.0,0,False
2017-11-09 00:00:00,Pasig,14.4,1.3,16.3,5.0,0,False
2017-11-10 00:00:00,Quezon City,34.6,3.2,32.0,43.0,1,False
2017-11-10 00:00:00,Marikina,4.8,0.5,6.3,15.0,0,False
2017-11-10 00:00:00,Manila,26.3,0.6,26.0,5.0,0,False
2017-11-10 00:00:00,Pasig,2.8,0.5,15.0,5.0,0,False
2017-11-11 00:00:00,Quezon City,5.7,0.5,20.3,43.0,0,False
2017-11-11 00:00:00,Marikina,7.9,0.7,13.6,15.0,0,False
2017-11-11 00:00:00,Manila,18.7,1.2,19.4,5.0,0,False
2017-11-11 00:00:00,Pasig,7.1,0.9,19.3,5.0,0,False
2017-11-12 00:00:00,Quezon City,8.4,3.8,15.1,43.0,0,False
2017-11-12 00:00:00,Marikina,11.8,1.2,20.2,15.0,0,False
2017-11-12 00:00:00,Manila,17.2,2.1,20.6,5.0,0,False
2017-11-12 00:00:00,Pasig,15.3,1.0,17.4,5.0,0,False
2017-11-13 00:00:00,Quezon City,17.7,0.8,12.6,43.0,0,False
2017-11-13 00:00:00,Marikina,10.1,0.5,15.9,15.0,0,False
2017-11-13 00:00:00,Manila,2.1,0.5,9.5,5.0,0,False
